                                    5             10             15             25             50             75            100            150            200            250            300
   15     10      1      1     3.4800e-12     3.5800e-12     3.7100e-12     4.1000e-12     5.3900e-12     6.7600e-12     8.0900e-12     1.0600e-11     1.2700e-11     1.4600e-11     1.6100e-11
   15     11      1      1     1.8100e-12     1.8600e-12     1.9400e-12     2.1900e-12     2.9300e-12     3.6700e-12     4.3600e-12     5.5500e-12     6.4900e-12     7.2200e-12     7.7700e-12
   15     12      1      1     7.0200e-13     7.1200e-13     7.4500e-13     8.5300e-13     1.2200e-12     1.6700e-12     2.1900e-12     3.3300e-12     4.5200e-12     5.6700e-12     6.7000e-12
   15     13      1      1     3.0300e-12     3.3100e-12     3.6300e-12     4.4400e-12     6.7900e-12     9.1000e-12     1.1200e-11     1.4500e-11     1.7000e-11     1.8800e-11     2.0100e-11
   15     14      1      1     5.4500e-14     5.8900e-14     6.5300e-14     8.4000e-14     1.5200e-13     2.3600e-13     3.3000e-13     5.3800e-13     7.5200e-13     9.5700e-13     1.1400e-12
   16      1      1      1     1.6100e-13     1.6700e-13     1.7800e-13     2.1000e-13     3.0500e-13     4.0500e-13     5.0600e-13     7.0400e-13     8.9700e-13     1.0900e-12     1.2600e-12
   16      2      1      1     1.6400e-13     1.6700e-13     1.7700e-13     2.1000e-13     3.2300e-13     4.6000e-13     6.1200e-13     9.5100e-13     1.3100e-12     1.6800e-12     2.0100e-12
   16      3      1      1     2.2300e-13     2.3800e-13     2.5800e-13     3.1500e-13     5.1600e-13     7.7400e-13     1.0700e-12     1.7200e-12     2.3800e-12     3.0100e-12     3.5700e-12
   16      4      1      1     3.3300e-13     3.4800e-13     3.7000e-13     4.3600e-13     6.5900e-13     9.0700e-13     1.1500e-12     1.6000e-12     1.9700e-12     2.2700e-12     2.5000e-12
   16      5      1      1     3.9900e-13     4.0900e-13     4.2700e-13     4.8200e-13     6.6100e-13     8.5300e-13     1.0400e-12     1.4100e-12     1.7700e-12     2.1300e-12     2.4500e-12
   16      6      1      1     1.2300e-12     1.2900e-12     1.3900e-12     1.6600e-12     2.5500e-12     3.5500e-12     4.5700e-12     6.5700e-12     8.4000e-12     1.0000e-11     1.1400e-11
   16      7      1      1     6.1800e-13     6.4300e-13     6.7200e-13     7.6500e-13     1.1200e-12     1.5700e-12     2.0900e-12     3.2100e-12     4.3400e-12     5.3900e-12     6.3100e-12
   16      8      1      1     1.9800e-12     2.0400e-12     2.1000e-12     2.3100e-12     2.9900e-12     3.7100e-12     4.3900e-12     5.5500e-12     6.4600e-12     7.1700e-12     7.6900e-12
   16      9      1      1     3.4800e-12     3.5800e-12     3.7100e-12     4.1000e-12     5.3900e-12     6.7600e-12     8.0900e-12     1.0600e-11     1.2700e-11     1.4600e-11     1.6100e-11
   16     10      1      1     3.1300e-12     3.2700e-12     3.4100e-12     3.7700e-12     4.7600e-12     5.6900e-12     6.5200e-12     7.9500e-12     9.1300e-12     1.0100e-11     1.0900e-11
   16     11      1      1     7.0200e-13     7.1200e-13     7.4500e-13     8.5300e-13     1.2200e-12     1.6700e-12     2.1900e-12     3.3300e-12     4.5200e-12     5.6700e-12     6.7000e-12
   16     12      1      1     1.8100e-12     1.8600e-12     1.9400e-12     2.1900e-12     2.9300e-12     3.6700e-12     4.3600e-12     5.5500e-12     6.4900e-12     7.2200e-12     7.7700e-12
   16     13      1      1     5.4500e-14     5.8900e-14     6.5300e-14     8.4000e-14     1.5200e-13     2.3600e-13     3.3000e-13     5.3800e-13     7.5200e-13     9.5700e-13     1.1400e-12
   16     14      1      1     3.0300e-12     3.3100e-12     3.6300e-12     4.4400e-12     6.7900e-12     9.1000e-12     1.1200e-11     1.4500e-11     1.7000e-11     1.8800e-11     2.0100e-11
   16     15      1      1     4.5500e-13     5.5400e-13     6.2800e-13     7.6300e-13     1.0800e-12     1.3900e-12     1.7000e-12     2.3200e-12     2.9400e-12     3.5400e-12     4.0900e-12
