     distance         timeN            Tn            nH          x(H)         x(H2)         x(He)          x(C)         x(CH)        x(CH2)        x(CH3)        x(CH4)          x(O)         x(O2)         x(OH)        x(H2O)         x(CO)        x(CO2)         x(C2)        x(C2H)       x(C2H2)         x(C3)        x(C3H)       x(C3H2)       x(CH4O)        x(HCO)       x(H2CO)      x(H2CO2)          x(N)         x(NH)        x(NH2)        x(NH3)         x(CN)        x(HCN)        x(HNC)         x(N2)         x(NO)          x(S)         x(SH)        x(H2S)         x(CS)         x(SO)        x(SO2)        x(OCS)         x(Si)        x(SiH)       x(SiH2)       x(SiH3)       x(SiH4)        x(SiO)       x(SiO2)         x(Mg)         x(Fe)     x(C54H18)          x(G)       x(H2O*)        x(O2*)        x(CO*)       x(CO2*)       x(CH4*)       x(NH3*)        x(N2*)      x(CH4O*)      x(H2CO*)     x(H2CO2*)       x(OCS*)       x(H2S*)        x(Fe*)      x(SiH4*)       x(SiO*)      x(SiO2*)        x(O**)       x(Si**)       x(Mg**)       x(Fe**)        x(C**)         x(H+)        x(H2+)        x(H3+)        x(He+)         x(C+)        x(CH+)       x(CH2+)       x(CH3+)       x(CH4+)       x(CH5+)         x(O+)        x(O2+)        x(OH+)       x(H2O+)       x(H3O+)        x(CO+)       x(HCO+)      x(HCO2+)      x(H2CO+)      x(H3CO+)      x(CH4O+)      x(CH5O+)        x(C2+)       x(C2H+)      x(C2H2+)      x(C2H3+)        x(C3+)       x(C3H+)      x(C3H2+)      x(C3H3+)         x(N+)        x(NH+)       x(NH2+)       x(NH3+)       x(NH4+)        x(CN+)       x(C2N+)       x(HCN+)      x(H2CN+)      x(H2NC+)        x(N2+)       x(N2H+)        x(NO+)       x(HNO+)         x(S+)        x(SH+)       x(H2S+)       x(H3S+)        x(CS+)       x(HCS+)        x(SO+)       x(HSO+)      x(HSO2+)      x(HOCS+)        x(Si+)       x(SiH+)      x(SiH2+)      x(SiH3+)      x(SiH4+)      x(SiH5+)       x(SiO+)      x(SiOH+)        x(Fe+)    x(C54H18+)         x(G+)    x(C54H18-)         x(G-) 
  8.418309774E+014   1.8892E+002   1.1756E+001   1.9092E+007   7.6143E-008   5.0000E-001   9.9968E-002   4.0077E-006   1.8428E-013   5.9987E-012   1.1733E-012   2.5510E-010   1.5663E-005   1.0213E-009   7.7101E-011   1.1208E-005   1.1755E-005   6.7311E-009   1.2674E-013   7.5879E-017   9.8620E-015   1.0984E-025   1.6336E-021   1.7080E-020   1.1704E-007   1.6360E-006   2.9326E-012   2.1092E-006   2.9902E-006   5.6922E-013   8.4077E-015   5.9690E-011   3.9674E-011   1.0699E-006   1.6460E-009   3.3639E-006   2.7706E-011   4.2603E-006   8.6813E-011   2.5551E-011   1.1772E-009   2.6925E-012   2.8143E-008   6.6139E-014   6.7793E-008   3.9112E-015   1.5376E-015   2.3371E-019   8.3146E-016   6.6045E-007   2.2581E-009   9.9968E-017   4.9293E-009   9.6069E-007   4.1378E-011   1.8158E-004   2.0267E-007   4.2771E-005   1.5866E-008   4.7491E-005   2.9133E-005   1.9724E-005   4.1363E-007   6.0698E-006   5.1285E-006   1.4073E-009   1.4330E-005   1.0058E-008   3.2482E-007   1.6003E-006   4.0722E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.0162E-012   1.1970E-015   9.6983E-012   4.9922E-013   8.8165E-014   1.8841E-016   3.2305E-016   8.5740E-012   2.0998E-020   4.1401E-013   6.6600E-019   3.5308E-016   2.9602E-016   5.9917E-016   9.5398E-011   1.9055E-018   7.9317E-012   5.0989E-015   3.0308E-016   1.1698E-010   3.5703E-011   5.6255E-011   5.9069E-025   8.3877E-025   2.4290E-018   5.5522E-017   4.4689E-029   5.0081E-025   6.0983E-020   6.4281E-019   1.2643E-013   4.2327E-020   1.9956E-019   4.6195E-017   7.7879E-013   1.5622E-018   8.5410E-012   2.9509E-017   2.6805E-008   8.9030E-016   1.4909E-018   9.7366E-013   1.0917E-011   8.4998E-018   1.2751E-011   5.0464E-012   1.8565E-016   5.0308E-013   8.3452E-017   3.8332E-012   3.4198E-010   9.2025E-013   7.0317E-012   4.4819E-013   1.1805E-013   8.7438E-013   1.1153E-013   9.9846E-014   2.5436E-027   1.1127E-017   4.8092E-017   1.1963E-008   1.7945E-012   2.5234E-010   1.4772E-012   3.9739E-008   3.5319E-012 
  8.449085272E+014   1.9637E+002   1.1160E+001   1.9098E+007   1.4178E-008   5.0000E-001   9.9968E-002   2.5687E-006   2.3419E-013   8.2387E-012   1.8882E-012   2.8531E-010   1.0655E-005   1.0821E-009   9.8244E-011   7.7967E-006   8.7872E-006   5.3355E-009   1.7841E-013   8.4433E-017   1.1382E-014   1.7011E-025   1.9913E-021   2.1063E-020   8.9039E-008   1.2291E-006   4.6608E-012   1.6807E-006   1.9811E-006   6.8548E-013   9.9788E-015   5.1057E-011   5.2090E-011   7.9401E-007   1.9473E-009   2.5144E-006   3.4506E-011   3.2453E-006   1.2645E-010   3.6720E-011   1.0166E-009   3.9059E-012   2.3213E-008   7.0900E-014   5.0944E-008   8.2022E-015   3.7492E-015   7.8072E-019   2.0363E-015   5.2351E-007   1.8531E-009   9.9968E-017   4.0111E-009   9.5997E-007   4.1671E-011   1.9001E-004   2.0296E-007   4.5740E-005   1.7261E-008   4.9204E-005   3.0416E-005   2.0574E-005   4.4150E-007   6.4768E-006   5.5570E-006   1.4073E-009   1.5350E-005   1.0976E-008   3.4197E-007   1.7371E-006   4.4795E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.4112E-012   1.1967E-015   1.3056E-011   5.7176E-013   8.9541E-014   1.5966E-016   2.7378E-016   9.5088E-012   3.3318E-020   6.4592E-013   5.6130E-019   6.2322E-016   2.6675E-016   5.5361E-016   1.0186E-010   1.6370E-018   1.0064E-011   7.6987E-015   7.3409E-016   1.3989E-010   4.0261E-011   6.4939E-011   1.1416E-024   1.4362E-024   4.1100E-018   1.4461E-016   5.0534E-029   5.5746E-025   5.7294E-020   6.1285E-019   1.4542E-013   2.2666E-020   1.0711E-019   3.6767E-017   6.5807E-013   1.3291E-018   9.2348E-012   2.9089E-017   2.7467E-008   8.7110E-016   1.2923E-018   1.3664E-012   1.0966E-011   2.0334E-017   1.3037E-011   7.3939E-012   3.0781E-016   7.9788E-013   7.8376E-017   4.5437E-012   4.1711E-010   8.8315E-013   8.3919E-012   4.1252E-013   1.1703E-013   1.0472E-012   1.6558E-013   1.8467E-013   8.6613E-027   3.0263E-017   4.3141E-017   1.1867E-008   1.6666E-012   2.6459E-010   1.4959E-012   4.0448E-008   3.2210E-012 
  8.490162265E+014   2.0632E+002   1.0822E+001   1.9102E+007   1.0690E-008   5.0000E-001   9.9968E-002   1.3734E-006   3.2348E-013   1.1413E-011   3.3955E-012   3.1856E-010   6.1945E-006   1.1062E-009   1.3930E-010   4.6782E-006   5.8341E-006   3.8471E-009   2.4825E-013   1.0432E-016   1.6856E-014   2.7370E-025   2.4498E-021   2.6397E-020   6.0558E-008   8.2179E-007   8.1618E-012   1.2209E-006   1.1099E-006   8.3337E-013   1.2979E-014   4.3338E-011   7.4700E-011   5.2194E-007   2.2134E-009   1.6693E-006   4.5695E-011   2.2125E-006   1.8219E-010   5.6353E-011   8.4629E-010   5.9748E-012   1.7701E-008   7.3106E-014   3.4174E-008   1.8840E-014   9.7940E-015   2.9220E-018   4.9903E-015   3.7752E-007   1.4036E-009   9.9968E-017   3.0011E-009   9.5983E-007   4.1909E-011   1.9760E-004   2.0338E-007   4.8695E-005   1.8749E-008   5.0670E-005   3.1559E-005   2.1419E-005   4.6981E-007   6.8841E-006   6.0168E-006   1.4073E-009   1.6388E-005   1.1986E-008   3.5915E-007   1.8829E-006   4.9321E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   2.1591E-012   1.1965E-015   1.9395E-011   6.7548E-013   9.4957E-014   1.2349E-016   2.1178E-016   1.0384E-011   5.9358E-020   1.1374E-012   4.4341E-019   1.3032E-015   2.2428E-016   4.8096E-016   1.0649E-010   1.2788E-018   1.3636E-011   1.3405E-014   2.1662E-015   1.6861E-010   4.6356E-011   7.4044E-011   2.4171E-024   2.7513E-024   8.5662E-018   4.7234E-016   6.6251E-029   8.4881E-025   5.2711E-020   5.7997E-019   1.7122E-013   1.6653E-020   7.8921E-020   3.4625E-017   5.5463E-013   1.0341E-018   9.6588E-012   2.7932E-017   2.7639E-008   8.4405E-016   1.0211E-018   2.1472E-012   1.0887E-011   6.5654E-017   1.3498E-011   1.2217E-011   1.0086E-015   1.4460E-012   6.9249E-017   5.2957E-012   5.1076E-010   8.3651E-013   1.0392E-011   3.6938E-013   1.2203E-013   1.2879E-012   2.8063E-013   3.8766E-013   3.2549E-026   1.0661E-016   3.6765E-017   1.1612E-008   1.4722E-012   2.9296E-010   1.5196E-012   4.0559E-008   2.9590E-012 
  8.640402221E+014   2.4272E+002   1.1007E+001   1.9100E+007   9.9041E-009   5.0000E-001   9.9968E-002   1.1405E-007   5.1256E-013   1.6025E-011   1.6217E-011   3.0152E-010   7.1795E-007   7.4561E-010   4.0441E-010   6.1561E-007   1.1467E-006   1.0488E-009   4.2348E-013   5.6721E-016   7.6460E-014   7.4776E-025   3.5058E-021   4.6290E-020   1.2945E-008   1.6614E-007   3.1977E-011   3.4305E-007   1.1109E-007   7.9037E-013   2.7983E-014   3.3275E-011   2.0823E-010   9.9412E-008   2.3073E-009   3.2809E-007   6.7281E-011   4.8269E-007   3.1554E-010   2.1572E-010   4.1966E-010   1.3499E-011   6.0272E-009   6.1758E-014   7.4672E-009   2.0179E-013   1.3179E-013   1.7901E-016   4.9234E-014   1.0343E-007   4.6854E-010   9.9968E-017   9.4833E-010   9.6479E-007   4.2230E-011   2.0716E-004   2.0485E-007   5.3383E-005   2.1544E-008   5.2355E-005   3.2983E-005   2.2761E-005   5.1684E-007   7.5398E-006   6.8947E-006   1.4074E-009   1.8130E-005   1.4040E-008   3.8738E-007   2.1573E-006   5.8782E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   6.6903E-012   1.1967E-015   6.5151E-011   9.3634E-013   1.0623E-013   3.0240E-017   5.1939E-017   6.8216E-012   2.6430E-019   4.8292E-012   1.4951E-019   1.0363E-014   8.0372E-017   1.8078E-016   6.8957E-011   3.2570E-019   2.5694E-011   8.2014E-014   4.1646E-014   2.2412E-010   5.7294E-011   7.7576E-011   1.2750E-023   1.2825E-023   8.8439E-017   1.3718E-014   4.0233E-028   4.3850E-024   3.8746E-020   6.2077E-019   2.2139E-013   2.7961E-020   1.3252E-019   4.3286E-017   4.1792E-013   2.7850E-019   8.7289E-012   1.5346E-017   2.3841E-008   7.4776E-016   2.7708E-019   8.7313E-012   9.4115E-012   2.1768E-015   1.0466E-011   4.8368E-011   3.7904E-014   7.6926E-012   2.2813E-017   3.0382E-012   7.1172E-010   7.0111E-013   1.8457E-011   2.4658E-013   8.6885E-014   1.8293E-012   1.5402E-012   3.1599E-012   1.0348E-024   5.8962E-015   1.7560E-017   9.7411E-009   7.3912E-013   4.7316E-010   1.5567E-012   3.5419E-008   2.6002E-012 
  8.798373622E+014   2.8098E+002   1.1702E+001   1.9093E+007   9.7507E-009   5.0000E-001   9.9968E-002   7.0444E-009   2.3244E-013   8.8594E-012   2.3469E-011   1.3939E-010   6.4427E-008   2.3893E-010   5.3589E-010   6.4008E-008   1.8599E-007   2.4500E-010   4.0743E-013   4.4286E-015   1.0441E-013   9.7440E-025   3.3020E-021   7.2006E-020   2.2415E-009   2.7821E-008   4.3298E-011   8.2965E-008   8.4684E-009   2.9089E-013   3.5146E-014   3.1277E-011   2.8893E-010   1.6612E-008   1.8375E-009   5.3194E-008   2.7854E-011   8.7719E-008   1.6901E-010   3.7303E-010   1.2958E-010   1.1776E-011   1.8039E-009   4.3818E-014   1.8309E-009   8.1007E-013   5.4618E-013   3.9162E-015   1.3966E-013   2.4801E-008   1.3830E-010   9.9968E-017   2.6163E-010   9.7297E-007   4.2350E-011   2.0838E-004   2.0565E-007   5.4345E-005   2.2347E-008   5.2553E-005   3.3176E-005   2.3036E-005   5.2725E-007   7.6783E-006   7.1548E-006   1.4075E-009   1.8529E-005   1.4727E-008   3.9441E-007   2.2370E-006   6.2144E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.1321E-011   1.1972E-015   1.2801E-010   1.0206E-012   5.4263E-014   3.2202E-018   5.5677E-018   1.5311E-012   4.3533E-019   8.1119E-012   3.8091E-020   2.5432E-014   1.3803E-017   3.1491E-017   1.6941E-011   3.2412E-020   1.5213E-011   2.5891E-013   1.7464E-013   1.7984E-010   4.3116E-011   4.2538E-011   2.0789E-023   2.0393E-023   3.3975E-016   1.0232E-013   1.6031E-027   3.3041E-024   2.7728E-020   7.9946E-019   1.3128E-013   4.1159E-020   1.9441E-019   4.6533E-017   3.7366E-013   5.5319E-020   6.5034E-012   4.3552E-018   1.7630E-008   6.4197E-016   4.8253E-020   1.9527E-011   7.1171E-012   1.2547E-014   2.1556E-012   4.9843E-011   3.1478E-013   1.0791E-011   1.4783E-018   2.8214E-013   6.4337E-010   6.1582E-013   2.3253E-011   1.5856E-013   3.3881E-014   1.3222E-012   4.3496E-012   8.5815E-012   6.7466E-024   9.4492E-014   6.0045E-018   7.3072E-009   2.6360E-013   7.8290E-010   1.5591E-012   2.6937E-008   2.5067E-012 
  8.806993428E+014   2.8306E+002   1.1740E+001   1.9092E+007   9.7460E-009   5.0000E-001   9.9968E-002   6.0338E-009   2.1811E-013   8.4592E-012   2.3290E-011   1.3269E-010   5.6345E-008   2.2112E-010   5.3548E-010   5.6454E-008   1.6810E-007   2.2596E-010   4.0332E-013   4.8435E-015   1.0263E-013   9.7497E-025   3.2699E-021   7.3152E-020   2.0316E-009   2.5190E-008   4.3153E-011   7.6667E-008   7.3391E-009   2.7226E-013   3.5286E-014   3.1214E-011   2.8960E-010   1.5108E-008   1.8089E-009   4.8075E-008   2.5887E-011   7.9775E-008   1.5872E-010   3.7193E-010   1.2019E-010   1.1512E-011   1.6867E-009   4.2931E-014   1.7175E-009   8.5092E-013   5.7319E-013   4.4583E-015   1.4227E-013   2.2933E-008   1.2922E-010   9.9968E-017   2.4355E-010   9.7338E-007   4.2352E-011   2.0839E-004   2.0567E-007   5.4362E-005   2.2366E-008   5.2555E-005   3.3179E-005   2.3041E-005   5.2745E-007   7.6809E-006   7.1611E-006   1.4075E-009   1.8538E-005   1.4745E-008   3.9459E-007   2.2389E-006   6.2237E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.1538E-011   1.1972E-015   1.3109E-010   1.0231E-012   5.0937E-014   2.8121E-018   4.8651E-018   1.3923E-012   4.3704E-019   8.2220E-012   3.5303E-020   2.5992E-014   1.2358E-017   2.8271E-017   1.5434E-011   2.7511E-020   1.4390E-011   2.6935E-013   1.8245E-013   1.7585E-010   4.2031E-011   4.0512E-011   2.0979E-023   2.0533E-023   3.5662E-016   1.1020E-013   1.6458E-027   3.0654E-024   2.7216E-020   7.9986E-019   1.2253E-013   4.0261E-020   1.9016E-019   4.5747E-017   3.7118E-013   5.0869E-020   6.3860E-012   4.0438E-018   1.7307E-008   6.3567E-016   4.3679E-020   2.0067E-011   6.9959E-012   1.3218E-014   1.9014E-012   4.7901E-011   3.3851E-013   1.0545E-011   1.2206E-018   2.4012E-013   6.3610E-010   6.1191E-013   2.3331E-011   1.5468E-013   3.2397E-014   1.2875E-012   4.5007E-012   8.8142E-012   7.2624E-024   1.0526E-013   5.6395E-018   7.1819E-009   2.4803E-013   8.0280E-010   1.5566E-012   2.6494E-008   2.5077E-012 
  8.810952964E+014   2.8402E+002   1.1758E+001   1.9092E+007   9.7383E-009   5.0000E-001   9.9968E-002   5.6190E-009   2.1149E-013   8.2751E-012   2.3108E-011   1.2973E-010   5.2977E-008   2.1331E-010   5.3399E-010   5.3287E-008   1.6046E-007   2.1771E-010   4.0105E-013   5.0358E-015   1.0173E-013   9.7491E-025   3.2526E-021   7.3594E-020   1.9418E-009   2.4065E-008   4.3013E-011   7.3934E-008   6.8716E-009   2.6409E-013   3.5293E-014   3.1186E-011   2.8925E-010   1.4468E-008   1.7950E-009   4.5888E-008   2.5016E-011   7.6368E-008   1.5408E-010   3.7105E-010   1.1607E-010   1.1391E-011   1.6355E-009   4.2518E-014   1.6694E-009   8.6819E-013   5.8448E-013   4.7142E-015   1.4334E-013   2.2124E-008   1.2524E-010   9.9968E-017   2.3566E-010   9.7358E-007   4.2350E-011   2.0840E-004   2.0568E-007   5.4370E-005   2.2374E-008   5.2557E-005   3.3180E-005   2.3043E-005   5.2754E-007   7.6820E-006   7.1638E-006   1.4075E-009   1.8541E-005   1.4753E-008   3.9467E-007   2.2397E-006   6.2277E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.1636E-011   1.1972E-015   1.3248E-010   1.0241E-012   4.9445E-014   2.6416E-018   4.5714E-018   1.3326E-012   4.3631E-019   8.2712E-012   3.4093E-020   2.6238E-014   1.1741E-017   2.6896E-017   1.4784E-011   2.5478E-020   1.4019E-011   2.7412E-013   1.8602E-013   1.7403E-010   4.1537E-011   3.9610E-011   2.1042E-023   2.0575E-023   3.6443E-016   1.1391E-013   1.6610E-027   2.9569E-024   2.6986E-020   7.9968E-019   1.1850E-013   3.9778E-020   1.8789E-019   4.5349E-017   3.7011E-013   4.8966E-020   6.3329E-012   3.9088E-018   1.7161E-008   6.3279E-016   4.1722E-020   2.0312E-011   6.9411E-012   1.3524E-014   1.7930E-012   4.6983E-011   3.4963E-013   1.0423E-011   1.1166E-018   2.2292E-013   6.3276E-010   6.1015E-013   2.3362E-011   1.5293E-013   3.1753E-014   1.2720E-012   4.5694E-012   8.9177E-012   7.5026E-024   1.1047E-013   5.4789E-018   7.1253E-009   2.4117E-013   8.1270E-010   1.5775E-012   2.6294E-008   2.4973E-012 
  8.813929913E+014   2.8474E+002   1.1771E+001   1.9092E+007   9.7345E-009   5.0000E-001   9.9968E-002   5.3259E-009   2.0669E-013   8.1392E-012   2.2990E-011   1.2756E-010   5.0577E-008   2.0759E-010   5.3313E-010   5.1023E-008   1.5494E-007   2.1170E-010   3.9943E-013   5.1855E-015   1.0101E-013   9.7472E-025   3.2401E-021   7.3932E-020   1.8768E-009   2.3252E-008   4.2916E-011   7.1942E-008   6.5396E-009   2.5810E-013   3.5311E-014   3.1164E-011   2.8911E-010   1.4006E-008   1.7847E-009   4.4309E-008   2.4374E-011   7.3900E-008   1.5064E-010   3.7023E-010   1.1306E-010   1.1299E-011   1.5979E-009   4.2212E-014   1.6342E-009   8.8159E-013   5.9325E-013   4.9174E-015   1.4407E-013   2.1534E-008   1.2233E-010   9.9968E-017   2.2989E-010   9.7372E-007   4.2356E-011   2.0841E-004   2.0568E-007   5.4376E-005   2.2380E-008   5.2558E-005   3.3181E-005   2.3045E-005   5.2760E-007   7.6828E-006   7.1658E-006   1.4075E-009   1.8543E-005   1.4759E-008   3.9472E-007   2.2404E-006   6.2307E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.1710E-011   1.1972E-015   1.3352E-010   1.0249E-012   4.8338E-014   2.5198E-018   4.3617E-018   1.2892E-012   4.3587E-019   8.3072E-012   3.3210E-020   2.6415E-014   1.1296E-017   2.5904E-017   1.4310E-011   2.4035E-020   1.3741E-011   2.7767E-013   1.8868E-013   1.7264E-010   4.1163E-011   3.8934E-011   2.1091E-023   2.0606E-023   3.7032E-016   1.1673E-013   1.6721E-027   2.8759E-024   2.6813E-020   7.9937E-019   1.1548E-013   3.9388E-020   1.8604E-019   4.5035E-017   3.6922E-013   4.7587E-020   6.2931E-012   3.8101E-018   1.7052E-008   6.3061E-016   4.0307E-020   2.0494E-011   6.8999E-012   1.3751E-014   1.7149E-012   4.6283E-011   3.5805E-013   1.0326E-011   1.0439E-018   2.1075E-013   6.3024E-010   6.0882E-013   2.3382E-011   1.5163E-013   3.1283E-014   1.2605E-012   4.6203E-012   8.9936E-012   7.6864E-024   1.1449E-013   5.3609E-018   7.0827E-009   2.3612E-013   8.1997E-010   1.5742E-012   2.6144E-008   2.4954E-012 
  8.884433659E+014   3.0181E+002   1.2073E+001   1.9089E+007   9.6357E-009   5.0000E-001   9.9968E-002   1.4855E-009   1.1807E-013   5.3260E-012   1.8845E-011   8.7910E-011   1.6764E-008   1.0538E-010   4.9510E-010   1.8183E-008   6.7298E-008   1.0862E-010   3.5641E-013   9.4250E-015   7.8162E-014   9.4064E-025   2.9116E-021   7.8604E-020   8.3198E-010   1.0251E-008   3.9035E-011   3.7518E-008   2.0093E-009   1.5064E-013   3.5005E-014   3.0687E-011   2.7469E-010   6.6811E-009   1.5441E-009   1.9230E-008   1.2531E-011   3.3779E-008   8.2710E-011   3.2011E-010   5.9543E-011   9.1635E-012   9.1826E-010   3.5416E-014   1.0464E-009   1.1755E-012   7.8093E-013   1.1707E-014   1.4684E-013   1.1397E-008   6.9779E-011   9.9968E-017   1.2736E-010   9.7687E-007   4.2387E-011   2.0847E-004   2.0580E-007   5.4463E-005   2.2483E-008   5.2572E-005   3.3195E-005   2.3070E-005   5.2861E-007   7.6959E-006   7.2003E-006   1.4075E-009   1.8585E-005   1.4862E-008   3.9581E-007   2.2510E-006   6.2841E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.3374E-011   1.1974E-015   1.5649E-010   1.0410E-012   2.6668E-014   8.0445E-019   1.4020E-018   5.8119E-013   3.9908E-019   8.9742E-012   1.7920E-020   2.9125E-014   4.3967E-018   1.0444E-017   6.4310E-012   5.4882E-021   8.1045E-012   3.5217E-013   2.4465E-013   1.3979E-010   3.2569E-011   2.4898E-011   2.1576E-023   2.0622E-023   5.1076E-016   1.8889E-013   1.6768E-027   1.2984E-024   2.3018E-020   7.5793E-019   5.2680E-014   2.5701E-020   1.2155E-019   3.5313E-017   3.4683E-013   2.5292E-020   5.4066E-012   2.1197E-018   1.4607E-008   5.7836E-016   1.7659E-020   2.4240E-011   5.9776E-012   1.8444E-014   5.4592E-013   2.9393E-011   5.6327E-013   7.4850E-012   1.9638E-019   5.6584E-014   5.7044E-010   5.7775E-013   2.3346E-011   1.2370E-013   2.3169E-014   1.0334E-012   5.6534E-012   1.0384E-011   1.3219E-023   2.3499E-013   3.1875E-018   6.1286E-009   1.4249E-013   1.0043E-009   1.5922E-012   2.2808E-008   2.4491E-012 
  9.044113132E+014   3.4046E+002   1.2678E+001   1.9082E+007   9.3800E-009   5.0000E-001   9.9968E-002   7.8842E-011   4.3050E-014   1.7112E-012   8.3713E-012   5.3151E-011   1.3522E-009   1.9539E-011   3.6188E-010   1.8390E-009   9.8997E-009   2.3351E-011   2.5472E-013   2.0522E-014   2.9232E-014   7.4639E-025   2.1201E-021   6.9294E-020   1.2635E-010   1.5594E-009   2.6715E-011   8.3760E-009   1.3338E-010   5.6855E-014   3.1232E-014   2.9769E-011   2.0552E-010   1.7521E-009   1.0598E-009   2.8090E-009   2.2356E-012   5.5865E-009   1.6246E-011   1.4896E-010   1.3005E-011   5.6484E-012   2.5598E-010   2.3251E-014   5.3159E-010   1.5469E-012   9.9962E-013   3.9434E-014   1.0570E-013   2.8795E-009   1.9037E-011   9.9968E-017   3.2665E-011   9.8226E-007   4.2463E-011   2.0851E-004   2.0589E-007   5.4521E-005   2.2568E-008   5.2583E-005   3.3207E-005   2.3086E-005   5.2928E-007   7.7047E-006   7.2294E-006   1.4075E-009   1.8614E-005   1.4956E-008   3.9723E-007   2.2603E-006   6.3355E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.6754E-011   1.1978E-015   1.9966E-010   1.0657E-012   5.8191E-015   5.4790E-020   9.9317E-020   9.3322E-014   2.4322E-019   9.2851E-012   4.8199E-021   2.6796E-014   4.7873E-019   1.4222E-018   9.9573E-013   6.1725E-022   1.9113E-012   4.1281E-013   3.0715E-013   7.9042E-011   1.7559E-011   7.4441E-012   1.9724E-023   1.8041E-023   8.0171E-016   3.3116E-013   7.9713E-028   1.3982E-025   1.6295E-020   5.7070E-019   4.9022E-015   4.6634E-021   2.2471E-020   1.9667E-017   2.9427E-013   8.9532E-021   3.8124E-012   7.5188E-019   1.0204E-008   4.6588E-016   2.6098E-021   2.8042E-011   4.2935E-012   2.1663E-014   3.1610E-014   6.9826E-012   8.7121E-013   2.3253E-012   6.7201E-021   6.5577E-015   4.5114E-010   5.0855E-013   2.0897E-011   7.7862E-014   1.5909E-014   7.7163E-013   6.6500E-012   1.1348E-011   3.6806E-023   6.0890E-013   9.9775E-019   4.3701E-009   4.4445E-014   1.5010E-009   1.6750E-012   1.6938E-008   2.3050E-012 
  9.161266635E+014   3.6881E+002   1.3051E+001   1.9079E+007   9.2157E-009   5.0000E-001   9.9968E-002   9.1077E-012   3.1666E-014   6.7735E-013   4.0389E-012   4.7113E-011   2.3349E-010   5.4283E-012   2.7412E-010   4.6742E-010   2.4107E-009   7.4480E-012   1.9297E-013   2.5630E-014   1.4261E-014   5.8535E-025   1.6228E-021   5.5712E-020   3.1054E-011   3.8630E-010   1.9655E-011   2.7417E-009   1.8163E-011   3.7135E-014   2.7657E-014   2.9281E-011   1.5568E-010   9.4014E-010   7.8704E-010   6.6938E-010   5.7856E-013   1.4844E-009   4.5171E-012   7.5113E-011   4.1516E-012   4.1876E-012   9.8641E-011   1.6954E-014   3.7593E-010   1.5743E-012   1.0078E-012   6.2587E-014   9.1888E-014   1.1925E-009   7.2006E-012   9.9968E-017   1.1839E-011   9.8483E-007   4.2511E-011   2.0851E-004   2.0591E-007   5.4529E-005   2.2584E-008   5.2587E-005   3.3211E-005   2.3088E-005   5.2937E-007   7.7059E-006   7.2351E-006   1.4076E-009   1.8618E-005   1.4977E-008   3.9788E-007   2.2625E-006   6.3474E-009   1.3987E-004   3.1015E-005   3.6988E-005   3.2286E-005   1.6288E-004   1.8927E-011   1.1981E-015   2.2579E-010   1.0785E-012   2.0749E-015   7.9737E-021   1.5914E-020   2.4984E-014   1.6356E-019   8.7227E-012   2.1359E-021   2.1857E-014   1.1287E-019   5.0717E-019   3.3175E-013   3.9150E-022   5.9224E-013   3.7405E-013   3.0656E-013   5.0700E-011   1.0842E-011   2.7986E-012   1.7270E-023   1.5730E-023   9.7926E-016   3.7640E-013   3.5537E-028   3.4985E-026   1.2706E-020   4.4758E-019   1.0152E-015   1.4183E-021   7.1756E-021   1.5577E-017   2.5947E-013   5.5919E-021   2.9595E-012   4.7690E-019   7.8687E-009   3.9567E-016   6.2503E-022   2.7482E-011   3.3761E-012   1.9242E-014   4.7535E-015   2.1173E-012   8.8839E-013   8.4396E-013   1.6839E-021   2.3439E-015   3.8084E-010   4.6060E-013   1.8365E-011   5.5732E-014   1.3768E-014   6.6690E-013   6.5605E-012   1.1062E-011   6.1744E-023   8.6348E-013   4.6595E-019   3.4089E-009   1.8370E-014   1.9103E-009   1.7532E-012   1.3955E-008   2.1888E-012 
